"IDreserva","IDusuario","IDatraccion","FechaHora","NumPersonas","IDMetodoPago","CreatedAt","UpdatedAt"
1968,42,12,2024-06-08 22:28:10,8,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1969,79,8,2024-05-31 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1970,65,13,2024-06-24 22:28:10,2,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1971,42,2,2024-06-25 22:28:10,10,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1972,28,17,2024-06-03 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1973,9,8,2024-05-30 22:28:10,8,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1974,6,3,2024-06-17 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1975,94,25,2024-05-27 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1976,32,5,2024-06-02 22:28:10,6,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1977,45,21,2024-06-01 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1978,18,17,2024-06-23 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1979,8,30,2024-06-12 22:28:10,5,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1980,74,9,2024-06-20 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1981,21,2,2024-06-07 22:28:10,10,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1982,47,2,2024-06-02 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1983,20,25,2024-06-17 22:28:10,2,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1984,56,14,2024-06-13 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1985,60,18,2024-05-28 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1986,53,19,2024-06-17 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1987,44,1,2024-05-31 22:28:10,1,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1988,43,11,2024-06-16 22:28:10,7,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1989,24,26,2024-06-18 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1990,55,16,2024-05-30 22:28:10,9,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1991,55,29,2024-06-01 22:28:10,4,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1992,55,3,2024-06-04 22:28:10,4,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1993,10,19,2024-06-06 22:28:10,5,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1994,4,22,2024-06-19 22:28:10,1,2,2024-06-25 22:28:10,2024-06-25 22:28:10
1995,51,32,2024-06-15 22:28:10,9,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1996,58,29,2024-06-04 22:28:10,9,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1997,61,10,2024-06-07 22:28:10,2,1,2024-06-25 22:28:10,2024-06-25 22:28:10
1998,90,7,2024-06-14 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
1999,23,7,2024-06-14 22:28:10,3,1,2024-06-25 22:28:10,2024-06-25 22:28:10
2000,26,21,2024-06-13 22:28:10,3,3,2024-06-25 22:28:10,2024-06-25 22:28:10
2001,37,14,2024-06-25 22:28:10,8,3,2024-06-25 22:28:10,2024-06-25 22:28:10
